"WithinNestRep","TubeLetter","NestBox","BroodID","RingNumber","Plot","year","Species","Type","Age","Sex","nSamples","dateSample","AdateSample","timeSample","tube_ID","ClutchSize","NumberFledged","SPY","Ha","TreatmentB","TreatmentG","Doublebox","TubeLetterValue","SpecType","Sum.OakNr.","MeanCircumference","MaxCircumference","Subplot","RRA_Noctuidae","RRA_Erebidae","RRA_Geometridae","RRA_Tineidae","RRA_Lasiocampidae","RRA_Gelechiidae","RRA_Ypsolophidae","RRA_Tortricidae","RRA_Lycaenidae","RRA_Lypusidae","RRA_Notodontidae","RRA_Psychidae","RRA_Nolidae","RRA_Glyphipterigidae","RRA_Drepanidae","RRA_Pyralidae","RRA_Eriocraniidae","RRA_Argyresthiidae","RRA_Adelidae","RRA_Coleophoridae","RRA_Hesperiidae","RRA_Crambidae","RRA_Oecophoridae","RRA_Argidae","RRA_Pamphiliidae","RRA_Tenthredinidae","RRA_Chrysomelidae","RRA_Curculionidae","pp1_all","pp1_B","pp1_G","np1_all","np1_B","np1_G","propp1_all","propp1_B","propp1_G","propp2_all","propp2_B","propp2_G"
"2024_AM",NA,"C33",2024,"B4P0994","C",2023,"B","AM",6,0.5,1,"20.05.2023",49,"08:02","C_33_1",9,8,"C22023",5.77,0,1,0,1,"2_AM",2,1.655,1.73,"C2",0,0,0.782857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799999999999999,0.137142857142857,0.782857142857143,0.782857142857143,0.782857142857143,0.217142857142857,0.217142857142857,0.217142857142857,0.782857142857143,0.782857142857143,0.782857142857143,0.0122649955237242,0.0122649955237242,0.0122649955237242
"2026_AF",NA,"C35",2026,"C5A0679","C",2023,"G","AF",4,-0.5,1,"09.05.2023",38,"08:38","C_35_2",10,8,"C22023",5.77,0,1,0,1,"1_AF",5,1.612,2.15,"C2",0.0194138510360277,0,0.971999253313422,0,0,0,0,0,0.0033600896023894,0,0,0,0,0,0,0.00522680604816128,0,0,0,0,0,0,0,0,0,0,0,0,0.991413104349449,0.991413104349449,0.971999253313422,0.00858689565055068,0.00858689565055068,0.0280007466865784,0.991413104349449,0.991413104349449,0.971999253313422,0.706625864821714,0.706625864821714,0.692788717402874
"2026_AM",NA,"C35",2026,"C5H7001","C",2023,"G","AM",4,0.5,1,"12.05.2023",41,"08:22","C_35_1",10,8,"C22023",5.77,0,1,0,1,"1_AM",5,1.612,2.15,"C2",0.0497237569060772,0,0.903314917127072,0,0,0,0,0,0,0,0,0,0,0,0,0.0469613259668507,0,0,0,0,0,0,0,0,0,0,0,0,0.953038674033149,0.953038674033149,0.903314917127072,0.0469613259668507,0.0469613259668507,0.0966850828729279,0.953038674033149,0.953038674033149,0.903314917127072,0.036008767352051,0.036008767352051,0.0341300490554222
"2026_chick1",NA,"C35",2026,NA,"C",2023,"G","chick1",1,2,3,"09.05.2023",38,"09:07","C_35_3",10,8,"C22023",5.77,0,1,0,1,"1_chick1",5,1.612,2.15,"C2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.00140219677494742,0.00140219677494742,0.00140219677494742
"2026_chick2",NA,"C35",2026,NA,"C",2023,"G","chick2",1,2,4,"13.05.2023",42,"11:55","C_35_4",10,8,"C22023",5.77,0,1,0,1,"1_chick2",5,1.612,2.15,"C2",0,0,0.995493107104984,0,0,0,0,0,0,0,0,0,0,0,0,0.00450689289501591,0,0,0,0,0,0,0,0,0,0,0,0,0.995493107104984,0.995493107104984,0.995493107104984,0.00450689289501591,0.00450689289501591,0.00450689289501591,0.995493107104984,0.995493107104984,0.995493107104984,0.576937850503188,0.576937850503188,0.576937850503188
"2028_AF",NA,"C37",2028,"C5H7028","C",2023,"G","AF",6,-0.5,1,"15.05.2023",44,"08:24","C_37_2",7,7,"C22023",5.77,0,1,0,1,"1_AF",1,1.98,1.98,"C2",0.223484848484848,0,0.651515151515152,0.0151515151515151,0,0,0,0,0,0,0,0,0,0,0,0.0246212121212121,0,0,0,0,0,0.0454545454545454,0,0,0,0,0,0.0397727272727272,0.875,0.875,0.651515151515152,0.125,0.125,0.348484848484848,0.875,0.875,0.651515151515152,0.0664174813110983,0.0664174813110983,0.0494537090281771
"2028_AM",NA,"C37",2028,"C5H7027","C",2023,"G","AM",6,0.5,1,"15.05.2023",44,"07:52","C_37_1",7,7,"C22023",5.77,0,1,0,1,"1_AM",1,1.98,1.98,"C2",0.0680628272251308,0,0.92303664921466,0.00628272251308899,0,0,0,0,0,0,0,0,0,0,0,0.00261780104712041,0,0,0,0,0,0,0,0,0,0,0,0,0.991099476439791,0.991099476439791,0.92303664921466,0.0089005235602094,0.0089005235602094,0.0769633507853402,0.991099476439791,0.991099476439791,0.92303664921466,0.435072397150081,0.435072397150081,0.405194208227994
"2028_chick1",NA,"C37",2028,NA,"C",2023,"G","chick1",1,2,2,"15.05.2023",44,"08:52","C_37_3",7,7,"C22023",5.77,0,1,0,1,"1_chick1",1,1.98,1.98,"C2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.031968031968032,0.031968031968032,0.031968031968032
"2028_chick2",NA,"C37",2028,NA,"C",2023,"G","chick2",1,2,3,"19.05.2023",48,"08:40","C_37_4",7,7,"C22023",5.77,0,1,0,1,"1_chick2",1,1.98,1.98,"C2",0,0,0.977789203084833,0,0,0,0,0.0222107969151671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977789203084833,0.977789203084833,0.977789203084833,0.0222107969151671,0.0222107969151671,0.0222107969151671,0.977789203084833,0.977789203084833,0.977789203084833,0.478199647975861,0.478199647975861,0.478199647975861
"2030_AF",NA,"C38a",2030,"B5G6338","C",2023,"B","AF",5,-0.5,1,"31.05.2023",60,"09:58","C_38a_2",9,5,"C12023",5.08,1,1,1,1,"2_AF",5,1.13,1.47,"C1",0.272893970445475,0,0.288426275482688,0,0,0,0,0.433394455830008,0,0,0,0,0,0,0,0.00528529824182936,0,0,0,0,0,0,0,0,0,0,0,0,0.561320245928163,0.561320245928163,0.288426275482688,0.438679754071837,0.438679754071837,0.711573724517312,0.561320245928163,0.561320245928163,0.288426275482688,0.428066134737188,0.428066134737188,0.219955581146664
"2030_AM",NA,"C38a",2030,"B5G6323","C",2023,"B","AM",5,0.5,1,"31.05.2023",60,"09:06","C_38a_1",9,5,"C12023",5.08,1,1,1,1,"2_AM",5,1.13,1.47,"C1",0.127310327000129,0,0.870621687992762,0,0,0,0,0,0,0,0,0,0,0,0,0.0020679850071087,0,0,0,0,0,0,0,0,0,0,0,0,0.997932014992891,0.997932014992891,0.870621687992762,0.0020679850071087,0.0020679850071087,0.129378312007238,0.997932014992891,0.997932014992891,0.870621687992762,0.780214227970898,0.780214227970898,0.680679062247373
"2030_chick1",NA,"C38a",2030,NA,"C",2023,"B","chick1",1,2,3,"31.05.2023",60,"10:00","C_38a_3",9,5,"C12023",5.08,1,1,1,1,"2_chick1",5,1.13,1.47,"C1",0.047093451066961,0,0.952906548933039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.952906548933039,0,0,0.047093451066961,1,1,0.952906548933039,0.159516403544809,0.159516403544809,0.152004225600094
"2030_chick2",NA,"C38a",2030,NA,"C",2023,"B","chick2",1,2,1,"05.06.2023",65,"10:09","C_38a_4",9,5,"C12023",5.08,1,1,1,1,"2_chick2",5,1.13,1.47,"C1",0.571000315556958,0.0467024297885767,0.375670558535816,0,0,0,0,0,0,0,0,0,0,0,0,0.00662669611864944,0,0,0,0,0,0,0,0,0,0,0,0,0.99337330388135,0.946670874092774,0.422372988324393,0.00662669611864944,0.0533291259072262,0.577627011675607,0.993373303881351,0.946670874092774,0.422372988324393,0.21404045554989,0.203977562468129,0.0910079891211967
"2033_AF",NA,"C40",2033,"C5H7003","C",2023,"G","AF",5,-0.5,1,"18.05.2023",47,"07:50","C_40_2",8,6,"C12023",5.08,1,1,0,1,"1_AF",13,1.51076923076923,1.98,"C1",0.400000000000001,0.0166666666666667,0.449999999999999,0,0.0166666666666667,0,0,0.0333333333333334,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0.0166666666666667,0.0333333333333334,0,0.0166666666666667,0.866666666666667,0.85,0.466666666666666,0.133333333333333,0.15,0.533333333333334,0.866666666666667,0.85,0.466666666666666,0.376811594202898,0.369565217391304,0.202898550724637
"2033_AM",NA,"C40",2033,"C5H7029","C",2023,"G","AM",5,0.5,1,"15.05.2023",44,"08:40","C_40_1",8,6,"C12023",5.08,1,1,0,1,"1_AM",13,1.51076923076923,1.98,"C1",0.0330477356181151,0,0.47123623011016,0,0,0,0,0.167686658506732,0,0,0,0,0,0,0,0,0,0,0.303549571603426,0,0,0,0,0,0,0,0,0.0244798041615667,0.504283965728275,0.504283965728275,0.47123623011016,0.495716034271725,0.495716034271725,0.52876376988984,0.504283965728275,0.504283965728275,0.47123623011016,0.0221815440938948,0.0221815440938948,0.020727899213955
"2033_chick1",NA,"C40",2033,NA,"C",2023,"G","chick1",1,2,2,"15.05.2023",44,"08:40","C_40_3",8,6,"C12023",5.08,1,1,0,1,"1_chick1",13,1.51076923076923,1.98,"C1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.632935092724679,0.632935092724679,0.632935092724679
"2034_AF",NA,"C41",2034,"C3F6873","C",2023,"G","AF",6,-0.5,1,"17.05.2023",46,"13:40","C_41_2",10,9,"C12023",5.08,1,1,1,1,"1_AF",4,1.775,1.97,"C1",0.00287976961843053,0,0.977249820014399,0,0,0,0,0.0198704103671706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980129589632829,0.980129589632829,0.977249820014399,0.0198704103671706,0.0198704103671706,0.0227501799856012,0.980129589632829,0.980129589632829,0.977249820014399,0.633032642053381,0.633032642053381,0.631172695991817
"2034_AM",NA,"C41",2034,"C3F7416","C",2023,"G","AM",6,0.5,1,"18.05.2023",47,"08:28","C_41_1",10,9,"C12023",5.08,1,1,1,1,"1_AM",4,1.775,1.97,"C1",0.0108096183542908,0,0.985660710346349,0,0,0,0,0,0,0,0,0,0,0,0,0.00352967129936026,0,0,0,0,0,0,0,0,0,0,0,0,0.99647032870064,0.99647032870064,0.985660710346349,0.00352967129936026,0.00352967129936026,0.014339289653651,0.99647032870064,0.99647032870064,0.985660710346349,0.7014519760851,0.7014519760851,0.693842689649818
"2035_AM",NA,"C41a",2035,"B4P0528","C",2023,"B","AM",6,0.5,1,"23.05.2023",52,"13:19","C_41a_1",8,8,"C12023",5.08,1,1,1,1,"2_AM",4,1.775,1.97,"C1",0.0224215246636771,0,0.977578475336323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.977578475336323,0,0,0.0224215246636771,1,1,0.977578475336323,0.0483573674509379,0.0483573674509379,0.0472731215439662
"2035_chick1","A","C41a",2035,NA,"C",2023,"B","chick1",1,2,1,"20.05.2023",49,"11:44","C_41a_3A",8,8,"C12023",5.08,1,1,1,1,"2_chick1",4,1.775,1.97,"C1",0.00258286698235041,0,0.976754197158846,0.00172191132156694,0,0,0,0,0.00344382264313388,0,0,0,0,0,0,0.0154972018941024,0,0,0,0,0,0,0,0,0,0,0,0,0.979337064141197,0.979337064141197,0.976754197158846,0.0206629358588032,0.0206629358588032,0.0232458028411537,0.979337064141197,0.979337064141197,0.976754197158846,0.662878787878788,0.662878787878788,0.661130536130536
"2035_chick1","B","C41a",2035,NA,"C",2023,"B","chick1",1,2,1,"20.05.2023",49,"11:44","C_41a_3B",8,8,"C12023",5.08,1,1,1,2,"2_chick1",4,1.775,1.97,"C1",0.0431388660640921,0,0.935771021637907,0,0,0,0,0.0210901122980005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978909887701999,0.978909887701999,0.935771021637907,0.0210901122980005,0.0210901122980005,0.0642289783620925,0.978909887701999,0.978909887701999,0.935771021637907,0.533950847837454,0.533950847837454,0.51042055725704
"2035_chick2","A","C41a",2035,NA,"C",2023,"B","chick2",1,2,1,"25.05.2023",54,"11:20","C_41a_4A",8,8,"C12023",5.08,1,1,1,1,"2_chick2",4,1.775,1.97,"C1",0.230638186345172,0.0535971694404402,0.712095400340715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366924387367317,0.996330756126327,0.942733586685887,0.765692569781155,0.00366924387367317,0.0572664133141134,0.234307430218845,0.996330756126327,0.942733586685887,0.765692569781155,0.645470753035063,0.61074794125138,0.496052296459801
"2035_chick2","B","C41a",2035,NA,"C",2023,"B","chick2",1,2,1,"25.05.2023",54,"11:20","C_41a_4B",8,8,"C12023",5.08,1,1,1,2,"2_chick2",4,1.775,1.97,"C1",0.533373063170441,0,0.455899880810489,0.0107270560190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98927294398093,0.98927294398093,0.455899880810489,0.0107270560190703,0.0107270560190703,0.544100119189511,0.98927294398093,0.98927294398093,0.455899880810489,0.100930260837843,0.100930260837843,0.0465130418921384
"2036_chick1","A","C42",2036,NA,"C",2023,"B","chick1",1,2,3,"27.05.2023",56,"11:31","C_42_3A",11,10,"C12023",5.08,1,1,0,1,"2_chick1",8,1.5825,1.89,"C1",0.079715864246251,0.516179952644041,0.220205209155485,0,0,0,0,0.0899763220205209,0.0481452249408051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457774269928966,0.816101026045778,0.299921073401736,0.736385161799527,0.183898973954222,0.700078926598264,0.263614838200473,0.816101026045778,0.299921073401736,0.736385161799527,0.0560038996912745,0.0205817039484374,0.0505334994312951
"2036_chick1","B","C42",2036,NA,"C",2023,"B","chick1",1,2,1,"27.05.2023",56,"11:31","C_42_3B",11,10,"C12023",5.08,1,1,0,2,"2_chick1",8,1.5825,1.89,"C1",0.0589378238341969,0.850388601036269,0.0877590673575129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291450777202072,0.997085492227979,0.14669689119171,0.938147668393782,0.00291450777202072,0.85330310880829,0.0618523316062176,0.997085492227979,0.14669689119171,0.938147668393782,0.745159728944821,0.109632139399806,0.701113262342691
"2036_chick2",NA,"C42",2036,NA,"C",2023,"B","chick2",1,2,4,"01.06.2023",61,"11:20","C_42_4",11,10,"C12023",5.08,1,1,0,1,"2_chick2",8,1.5825,1.89,"C1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.0618379237288136,0.0618379237288136,0
"2040_AF",NA,"C46",2040,"C5H7427","C",2023,"G","AF",5,-0.5,1,"28.05.2023",57,"08:40","C_46_2",10,0,"C22023",5.77,0,1,0,1,"1_AF",6,1.67,1.95,"C2",0,0,0.738370553446906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261629446553094,0.738370553446906,0.738370553446906,0.738370553446906,0.261629446553094,0.261629446553094,0.261629446553094,0.738370553446906,0.738370553446906,0.738370553446906,0.516756756756757,0.516756756756757,0.516756756756757
"2040_AM",NA,"C46",2040,"C5H7429","C",2023,"G","AM",6,0.5,1,"28.05.2023",57,"10:17","C_46_1",10,0,"C22023",5.77,0,1,0,1,"1_AM",6,1.67,1.95,"C2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.0490547097205956,0.0490547097205956,0.0490547097205956
"2040_chick1","A","C46",2040,NA,"C",2023,"G","chick1",1,2,1,"28.05.2023",57,"10:19","C_46_3A",10,0,"C22023",5.77,0,1,0,1,"1_chick1",6,1.67,1.95,"C2",0.242813918305597,0,0.757186081694403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.757186081694403,0,0,0.242813918305597,1,1,0.757186081694403,0.0328634996395456,0.0328634996395456,0.0248837845228329
"2040_chick1","B","C46",2040,NA,"C",2023,"G","chick1",1,2,1,"28.05.2023",57,"10:19","C_46_3B",10,0,"C22023",5.77,0,1,0,2,"1_chick1",6,1.67,1.95,"C2",0.320987654320988,0,0.679012345679012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.679012345679012,0,0,0.320987654320988,1,1,0.679012345679012,0.00692011960700556,0.00692011960700556,0.00469884664673217
"2042_AF",NA,"C48",2042,"C5H7461","C",2023,"G","AF",5,-0.5,1,"01.06.2023",61,"08:12","C_48_2",10,10,"C22023",5.77,0,1,0,1,"1_AF",8,1.4825,1.9,"C2",0.097594246031746,0,0.897114748677249,0,0,0,0,0.00367890211640212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161210317460317,0.994708994708995,0.994708994708995,0.897114748677249,0.00529100529100529,0.00529100529100529,0.102885251322751,0.994708994708995,0.994708994708995,0.897114748677249,0.90882997205227,0.90882997205227,0.81966160586147
"2042_chick1","A","C48",2042,NA,"C",2023,"G","chick1",1,2,1,"29.05.2023",58,"14:00","C_48_3A",10,10,"C22023",5.77,0,1,0,1,"1_chick1",8,1.4825,1.9,"C2",0.530612244897959,0,0.469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.469387755102041,0,0,0.530612244897959,1,1,0.469387755102041,0.00639603184962799,0.00639603184962799,0.00300221903145804
"2042_chick1","B","C48",2042,NA,"C",2023,"G","chick1",1,2,1,"29.05.2023",58,"14:00","C_48_3B",10,10,"C22023",5.77,0,1,0,2,"1_chick1",8,1.4825,1.9,"C2",0.184322033898305,0,0.815677966101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.815677966101695,0,0,0.184322033898305,1,1,0.815677966101695,0.0410381254618963,0.0410381254618963,0.0334738947093857
"2042_chick2","A","C48",2042,NA,"C",2023,"G","chick2",1,2,2,"02.06.2023",62,"09:35","C_48_4A",10,10,"C22023",5.77,0,1,0,1,"1_chick2",8,1.4825,1.9,"C2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"2043_AM",NA,"C49",2043,"C5H7418","C",2023,"G","AM",5,0.5,1,"26.05.2023",55,"15:12","C_49_1",9,9,"C22023",5.77,0,1,0,1,"1_AM",6,1.43,1.99,"C2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.00251010423314188,0.00251010423314188,0.00251010423314188
"2043_chick1","A","C49",2043,NA,"C",2023,"G","chick1",1,2,2,"26.05.2023",55,"16:12","C_49_3A",9,9,"C22023",5.77,0,1,0,1,"1_chick1",6,1.43,1.99,"C2",0.133088545115271,0,0.866911454884729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.866911454884729,0,0,0.133088545115271,1,1,0.866911454884729,0.995088349805331,0.995088349805331,0.862653489068583
"2043_chick2",NA,"C49",2043,NA,"C",2023,"G","chick2",1,2,3,"30.05.2023",59,"13:15","C_49_4",9,9,"C22023",5.77,0,1,0,1,"1_chick2",6,1.43,1.99,"C2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.0147018030513176,0.0147018030513176,0.0147018030513176
"2044_AF",NA,"C50",2044,"C5A0924","C",2023,"G","AF",6,-0.5,1,"28.05.2023",57,"09:40","C_50_2",9,9,"C22023",5.77,0,1,0,1,"1_AF",3,1.55666666666667,1.63,"C2",0,0,0.98630729316806,0.01369270683194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98630729316806,0.98630729316806,0.98630729316806,0.01369270683194,0.01369270683194,0.01369270683194,0.98630729316806,0.98630729316806,0.98630729316806,0.468634433639227,0.468634433639227,0.468634433639227
"2044_AM",NA,"C50",2044,"C5H7428","C",2023,"G","AM",5,0.5,1,"28.05.2023",57,"09:12","C_50_1",9,9,"C22023",5.77,0,1,0,1,"1_AM",3,1.55666666666667,1.63,"C2",0.0157720681760366,0,0.868735690663953,0,0,0,0,0.0964131264309336,0,0,0.0190791147290766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88450775883999,0.88450775883999,0.868735690663953,0.11549224116001,0.11549224116001,0.131264309336047,0.88450775883999,0.88450775883999,0.868735690663953,0.190960017574692,0.190960017574692,0.187554920913884
"2044_chick1",NA,"C50",2044,NA,"C",2023,"G","chick1",1,2,1,"28.05.2023",57,"10:40","C_50_3",9,9,"C22023",5.77,0,1,0,1,"1_chick1",3,1.55666666666667,1.63,"C2",0.226225854383359,0,0.747771173848439,0.0260029717682022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973997028231798,0.973997028231798,0.747771173848439,0.0260029717682022,0.0260029717682022,0.252228826151561,0.973997028231798,0.973997028231798,0.747771173848439,0.167486426061961,0.167486426061961,0.128585116576173
"2044_chick2","B","C50",2044,NA,"C",2023,"G","chick2",1,2,4,"01.06.2023",61,"08:17","C_50_4B",9,9,"C22023",5.77,0,1,0,2,"1_chick2",3,1.55666666666667,1.63,"C2",0.0957192236107421,0.527253390055836,0.377027386333422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.472746609944164,0.904280776389258,0,0.527253390055836,0.0957192236107421,1,0.472746609944164,0.904280776389258,0.154977748475359,0.0732652052085051,0.140143398714356
"2046_AF",NA,"C52",2046,"C5A0452","C",2023,"G","AF",6,-0.5,1,"27.05.2023",56,"14:50","C_52_2",7,7,"C22023",5.77,0,1,0,1,"1_AF",10,1.537,2.12,"C2",0.0178398870140489,0,0.91920017839887,0,0,0,0,0,0.062959934587081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937040065412919,0.937040065412919,0.91920017839887,0.062959934587081,0.062959934587081,0.0807998216011299,0.937040065412919,0.937040065412919,0.91920017839887,0.861124393742742,0.861124393742742,0.844729831272628
"2046_chick1","A","C52",2046,NA,"C",2023,"G","chick1",1,2,1,"23.05.2023",52,"14:40","C_52_3A",7,7,"C22023",5.77,0,1,0,1,"1_chick1",10,1.537,2.12,"C2",0,0.460269865067466,0.493253373313343,0.0464767616191904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95352323838081,0.493253373313343,0.95352323838081,0.0464767616191904,0.506746626686657,0.0464767616191904,0.95352323838081,0.493253373313343,0.95352323838081,0.174605353466026,0.0903225806451612,0.174605353466026
"2046_chick1","B","C52",2046,NA,"C",2023,"G","chick1",1,2,1,"23.05.2023",52,"14:40","C_52_3B",7,7,"C22023",5.77,0,1,0,2,"1_chick1",10,1.537,2.12,"C2",0.0591517857142859,0.1796875,0.630580357142857,0.0580357142857142,0,0,0,0.0479910714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245535714285714,0.869419642857143,0.689732142857143,0.810267857142857,0.130580357142857,0.310267857142857,0.189732142857143,0.869419642857143,0.689732142857143,0.810267857142857,0.149176560704711,0.118345461509001,0.139027192646496
"2046_chick1","C","C52",2046,NA,"C",2023,"G","chick1",1,2,1,"23.05.2023",52,"14:40","C_52_3C",7,7,"C22023",5.77,0,1,0,3,"1_chick1",10,1.537,2.12,"C2",0.0347749114820435,0.0370510875063228,0.918184117349519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998988366211432,0,0,0,0,0,0,0.990010116337886,0.952959028831563,0.955235204855842,0.00998988366211432,0.0470409711684371,0.0447647951441579,0.990010116337886,0.952959028831563,0.955235204855842,0.903415647357489,0.86960535425802,0.871682437110547
"2046_chick2","A","C52",2046,NA,"C",2023,"G","chick2",1,2,2,"27.05.2023",56,"16:21","C_52_4A",7,7,"C22023",5.77,0,1,0,1,"1_chick2",10,1.537,2.12,"C2",0.117177384548986,0.594195079844626,0.257337073802331,0,0,0,0,0,0,0,0,0,0,0,0,0.00140267587397497,0,0,0,0,0,0.029887785930082,0,0,0,0,0,0,0.968709538195943,0.374514458351316,0.851532153646957,0.031290461804057,0.625485541648684,0.148467846353043,0.968709538195943,0.374514458351316,0.851532153646957,0.936183524504692,0.361939520333681,0.822940563086548
"2046_chick2","B","C52",2046,NA,"C",2023,"G","chick2",1,2,1,"27.05.2023",56,"16:21","C_52_4B",7,7,"C22023",5.77,0,1,0,2,"1_chick2",10,1.537,2.12,"C2",0.0178062678062678,0.664206164206164,0.317987567987568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.335793835793836,0.982193732193732,0,0.664206164206164,0.0178062678062678,1,0.335793835793836,0.982193732193732,1,0.335793835793836,0.982193732193732
"2048_chick1","B","C53a",2048,NA,"C",2023,"B","chick1",1,2,2,"30.05.2023",59,"10:20","C_53a_3B",8,3,"C12023",5.08,1,1,1,2,"2_chick1",5,1.7,2.08,"C1",0.944628686485846,0.00177661968494611,0.0535946938292076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998223380315054,0.0553713135141537,0,0.00177661968494611,0.944628686485846,1,0.998223380315054,0.0553713135141537,0.977991428240473,0.976253909417352,0.0541526699872582
"2053_AF",NA,"C57",2053,"C3M0335","C",2023,"G","AF",6,-0.5,1,"28.05.2023",57,"07:10","C_57_2",8,5,"C22023",5.77,0,1,0,1,"1_AF",9,0.573333333333333,0.87,"C2",0.057571112246636,0.352069494123659,0.573156191449498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172032021802078,0.982796797819792,0.630727303696134,0.925225685573156,0.0172032021802078,0.369272696303866,0.0747743144268438,0.982796797819792,0.630727303696134,0.925225685573156,0.540312763367356,0.346755314167993,0.508661859724693
"2054_AM",NA,"C58",2054,"B5K0550","C",2023,"B","AM",5,0.5,1,"27.05.2023",56,"14:46","C_58_1",7,0,"C22023",5.77,0,1,0,1,"2_AM",0,0,0,"C2",0.12472391840977,0.0724957775756788,0.802780304014551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.927504222424321,0.87527608159023,0,0.0724957775756788,0.12472391840977,1,0.927504222424321,0.87527608159023,0.369408715684393,0.34262814359762,0.323334613169515
"2054_chick1",NA,"C58",2054,NA,"C",2023,"G","chick1",1,2,2,"27.05.2023",56,"16:12","C_58_3",7,0,"C22023",5.77,0,1,0,1,"1_chick1",0,0,0,"C2",0.0730363501982127,0.177719545790499,0.734999664046228,0.0032923469730565,0,0,0,0,0.00645031243700867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450178055499563,0,0.985755560034939,0.80803601424444,0.912719209836726,0.0142444399650608,0.19196398575556,0.0872807901632735,0.985755560034939,0.80803601424444,0.912719209836726,0.95260048048828,0.780858385819103,0.88202064800987
